thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,press_to_continue_prompt.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,None,['left'],1,None,[0.47358591604279354],[0.1592721669585444],,5,0,5,0,0,0,0,0,,,,,32,0,32,0,621.6643683750299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.660432500008,621.6643683750299,621.6724271667229,621.6643683750299,621.6643683750299,True,622.4056695000036,622.41057812504,622.4391083750525,True,624.1439760840149,624.1464560000459,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,33,33,32,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,473.59,0.4736,1,True,correct_rejection,0,0,0,1,0,0,0.9688,31,32,2.4870440830127336,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,473.59,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,624.1488522500149,624.1556905000471,624.1556905000471,624.3909946670174,[0.47358591604279354],[0.1592721669585444],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
33,0,33,None,['right'],1,None,[0.6214225830044597],[0.15276645898120478],,5,0,5,0,0,0,0,0,,,,,33,0,33,0,624.3950947920093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.3927619170281,624.3950947920093,624.4056683337005,624.3950947920093,624.3950947920093,True,625.1390137920389,625.1390137920389,625.1723790420219,True,626.8774067090126,626.8798402090324,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,34,34,33,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,621.42,0.6214,1,True,hit,1,0,0,0,0,0,0.9697,32,33,2.4880762090324424,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,621.42,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,626.8824081670027,626.8890142500168,626.8890142500168,627.1245577090303,[0.6214225830044597],[0.15276645898120478],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
34,0,34,None,['left'],1,None,[0.5213109579635784],[0.19281570799648762],,5,0,5,0,0,0,0,0,,,,,34,0,34,0,627.1292243340285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.1263594590127,627.1292243340285,627.1391003336796,627.1292243340285,627.1292243340285,True,627.8723982090014,627.877132292022,627.905689459003,True,629.6105330000282,629.613147875003,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,35,35,34,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,521.31,0.5213,1,True,correct_rejection,0,0,0,1,0,0,0.9706,33,34,2.4877137500443496,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,521.31,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,629.6154367090203,629.6222902920563,629.6222902920563,629.8576105000102,[0.5213109579635784],[0.19281570799648762],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
35,0,35,None,['right'],1,None,[0.50622999999905],[0.15230279095703736],,5,0,5,0,0,0,0,0,,,,,35,0,35,0,629.8621659590281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.8594625420519,629.8621659590281,629.8722367506746,629.8621659590281,629.8621659590281,True,630.605635917047,630.610433917027,630.6390560420114,True,632.3434976670542,632.3461869590101,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,36,36,35,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,506.23,0.5062,1,True,hit,1,0,0,0,0,0,0.9714,34,35,2.487496250018012,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,506.23,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,632.3485389170237,632.3556156250415,632.3556156250415,632.5913884590263,[0.50622999999905],[0.15230279095703736],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
36,0,36,None,['left'],1,None,[0.5965849999920465],[0.1322004580288194],,5,0,5,0,0,0,0,0,,,,,36,0,36,0,632.5975844170316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.594479167019,632.5975844170316,632.60576525069,632.5975844170316,632.5975844170316,True,633.3390817090403,633.3434928750503,633.3723547500558,True,635.0769895840203,635.0796138340374,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,37,37,36,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,596.58,0.5966,1,True,correct_rejection,0,0,0,1,0,0,0.9722,35,36,2.4872211669571698,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,596.58,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,635.0821969590033,635.0890151670319,635.0890151670319,635.3241998340236,[0.5965849999920465],[0.1322004580288194],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
37,0,37,None,['left'],1,None,[0.4897704999893904],[0.13569108303636312],,5,0,5,0,0,0,0,0,,,,,37,0,37,0,635.3288830000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3260985420202,635.3288830000092,635.3389047916901,635.3288830000092,635.3288830000092,True,636.0723398340051,636.0774003750412,636.1057449170039,True,637.8106650840491,637.8132006250089,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,38,38,37,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,489.77,0.4898,1,True,correct_rejection,0,0,0,1,0,0,0.973,36,37,2.488123374991119,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,489.77,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,637.8153545840178,637.8222587090568,637.8222587090568,638.0577825840446,[0.4897704999893904],[0.13569108303636312],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
38,0,38,None,['right'],1,None,[0.36487858300097287],[0.17312429199228063],,5,0,5,0,0,0,0,0,,,,,38,0,38,0,638.0621685840306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.0595517920447,638.0621685840306,638.0722674166939,638.0621685840306,638.0621685840306,True,638.8056718340376,638.8097296250053,638.8391208340181,True,640.54342929204,640.5461212090449,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,39,39,38,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,364.88,0.3649,1,True,hit,1,0,0,0,0,0,0.9737,37,38,2.487270541023463,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,364.88,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,640.54844516702,640.5557093340321,640.5557093340321,640.7911285840091,[0.36487858300097287],[0.17312429199228063],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
39,0,39,None,['left'],1,None,[0.5223797500366345],[0.11188245797529817],,5,0,5,0,0,0,0,0,,,,,39,0,39,0,640.7960038340534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7933276670519,640.7960038340534,640.8057146666727,640.7960038340534,640.7960038340534,True,641.5390266670147,641.5440711250412,641.5724187920569,True,643.276790709002,643.2795759590226,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,40,40,39,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,522.38,0.5224,1,True,correct_rejection,0,0,0,1,0,0,0.9744,38,39,2.4873987499740906,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,522.38,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,643.2821030420018,643.2889469590154,643.2889469590154,643.5242143340292,[0.5223797500366345],[0.11188245797529817],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
40,0,40,None,['left'],1,None,[0.8651935420348309],[0.19891008298145607],,5,0,5,0,0,0,0,0,,,,,40,0,40,0,643.5303107920336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5274963750271,643.5303107920336,643.5389017916789,643.5303107920336,643.5303107920336,True,644.272327667044,644.276973042055,644.3056616670219,True,646.0103380420478,646.0130077500362,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,41,41,40,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,865.19,0.8652,1,True,correct_rejection,0,0,0,1,0,0,0.975,39,40,2.4877666250104085,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,865.19,1.75,1.75,0.0,0.75,2.5,during_iti,0.1152,['left'],1,None,646.0152960420237,646.0222783340141,646.0222783340141,646.257668834005,[0.8651935420348309],[0.19891008298145607],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
41,0,41,None,['left'],1,None,[0.6848320830031298],[0.11218129203189164],,5,0,5,0,0,0,0,0,,,,,41,0,41,0,646.2621971250046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2594640420284,646.2621971250046,646.2723053756674,646.2621971250046,646.2621971250046,True,647.0056260000565,647.0111790420488,647.0390879590414,True,648.7437236670521,648.7463864170131,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,42,42,41,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,684.83,0.6848,1,True,correct_rejection,0,0,0,1,0,0,0.9756,40,41,2.4877369169844314,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,684.83,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,648.7486745840288,648.7556125000119,648.7556125000119,648.9911554590217,[0.6848320830031298],[0.11218129203189164],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
42,0,42,None,['left'],1,None,[0.7016384580056183],[0.127446083992254],,5,0,5,0,0,0,0,0,,,,,42,0,42,0,648.9971606250037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.9942108340329,648.9971606250037,649.0057348756857,648.9971606250037,648.9971606250037,True,649.7390296250232,649.7439047920052,649.7722360420157,True,651.4771853340208,651.4801066250075,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,43,43,42,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,701.64,0.7016,1,True,correct_rejection,0,0,0,1,0,0,0.9762,41,42,2.487822207971476,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,701.64,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,651.4825730000157,651.4889636250446,651.4889636250446,651.7243704590364,[0.7016384580056183],[0.127446083992254],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
43,0,43,None,['right'],1,None,[0.7094225829932839],[0.13805574999423698],,5,0,5,0,0,0,0,0,,,,,43,0,43,0,651.72903395904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.7261711250176,651.72903395904,651.7389536256708,651.72903395904,651.72903395904,True,652.4723372500157,652.4765837500454,652.5055974590359,True,654.2105213340255,654.2133834590204,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,44,44,43,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,709.42,0.7094,1,True,hit,1,0,0,0,0,0,0.9767,42,43,2.4878610420273617,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,709.42,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,654.2156719170162,654.2222973750322,654.2222973750322,654.4575967500568,[0.7094225829932839],[0.13805574999423698],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
44,0,44,None,['right'],1,None,[0.6825760419596918],[0.15979524998692796],,5,0,5,0,0,0,0,0,,,,,44,0,44,0,654.4621089170105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.4593704170547,654.4621089170105,654.472255541714,654.4621089170105,654.4621089170105,True,655.2056196670164,655.2104545420152,655.239066625014,True,656.9437050420092,656.9463565000333,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,45,45,44,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,682.58,0.6826,1,True,hit,1,0,0,0,0,0,0.9773,43,44,2.487724000005983,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,682.58,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,656.9486252090428,656.9555455840309,656.9555455840309,657.1907593750511,[0.6825760419596918],[0.15979524998692796],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
45,0,45,None,['right'],1,None,[0.44780233403434977],[0.15021733299363405],,5,0,5,0,0,0,0,0,,,,,45,0,45,0,657.1953085840214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.1925574170309,657.1953085840214,657.2054328756678,657.1953085840214,657.1953085840214,True,657.9390560420579,657.9390560420579,657.9723717090092,True,659.6771712500486,659.6799863750348,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,46,46,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,447.8,0.4478,1,True,hit,1,0,0,0,0,0,0.9778,44,45,2.4881523750373162,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,447.8,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,659.682564375049,659.6889509170433,659.6889509170433,659.9242260420579,[0.44780233403434977],[0.15021733299363405],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
46,0,46,None,['right'],1,None,[0.5189695839653723],[0.1410988750285469],,5,0,5,0,0,0,0,0,,,,,46,0,46,0,659.9286997500458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.926152125001,659.9286997500458,659.9389003337167,659.9286997500458,659.9286997500458,True,660.6724660000182,660.6769572500489,660.7056495420402,True,662.4108935840195,662.4136928750086,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,47,47,46,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,518.97,0.519,1,True,hit,1,0,0,0,0,0,0.9783,45,46,2.4883567499928176,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,518.97,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,662.4159680420416,662.4223068340216,662.4223068340216,662.6576003340306,[0.5189695839653723],[0.1410988750285469],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
47,0,47,None,['left'],1,None,[0.5126880829920992],[0.13894354202784598],,5,0,5,0,0,0,0,0,,,,,47,0,47,0,662.6638340420322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.6606622920372,662.6638340420322,662.6722490416762,662.6638340420322,662.6638340420322,True,663.4056703750393,663.4102961670142,663.4390383750433,True,665.1441167500452,665.1465394170373,main_1back,Main 1-back,6,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,6,1,1,1_back,60,1,48,48,47,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,512.69,0.5127,1,True,correct_rejection,0,0,0,1,0,0,0.9787,46,47,2.4881344590103254,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,512.69,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,665.148808292055,665.1555714590359,665.1555714590359,665.3910652500344,[0.5126880829920992],[0.13894354202784598],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
