thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,None,['left'],1,None,[0.6003676250111312],[0.10486729198601097],,3,0,3,0,0,0,0,0,,,,,33,0,33,0,376.95095991599374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9481880000094,376.95095991599374,376.96093662467706,376.95095991599374,376.95095991599374,True,377.6943158330396,377.6990391660365,377.7278127500322,True,379.43177475000266,379.43479591602227,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,34,34,34,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,600.37,0.6004,1,True,correct_rejection,0,0,0,1,0,0,1.0,34,34,2.487304124981165,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,600.37,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,379.4373067500419,379.4443737080437,379.4443737080437,379.6797147500329,[0.6003676250111312],[0.10486729198601097],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
34,0,34,None,['left'],1,None,[0.6827030410058796],[0.11653612501686439],,3,0,3,0,0,0,0,0,,,,,34,0,34,0,379.68458445800934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6816007080488,379.68458445800934,379.69439845771217,379.68458445800934,379.68458445800934,True,380.4278132500476,380.4325664580101,380.4611056660069,True,382.16600175003987,382.1685150830308,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,35,35,35,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,682.7,0.6827,1,True,correct_rejection,0,0,0,1,0,0,1.0,35,35,2.487925167020876,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,682.7,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,382.1708571659983,382.17777395801386,382.17777395801386,382.41347233304987,[0.6827030410058796],[0.11653612501686439],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
35,0,35,None,['left'],1,None,[0.6944004170363769],[0.08618720795493573],,3,0,3,0,0,0,0,0,,,,,35,0,35,0,382.4184611660312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.415088208043,382.4184611660312,382.4279050827065,382.4184611660312,382.4184611660312,True,383.1612380410079,383.16588254104136,383.19444849999854,True,384.8992747500306,384.9018452910241,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,36,36,36,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,694.4,0.6944,1,True,correct_rejection,0,0,0,1,0,0,1.0,36,36,2.487364583008457,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,694.4,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,384.90420004102634,384.9110949159949,384.9110949159949,385.14645504101645,[0.6944004170363769],[0.08618720795493573],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
36,0,36,None,['right'],1,None,[0.46468408399960026],[0.13362212502397597],,3,0,3,0,0,0,0,0,,,,,36,0,36,0,385.1510752910399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.1482690410339,385.1510752910399,385.16098091670233,385.1510752910399,385.1510752910399,True,385.8944166660076,385.89997887500795,385.9277614580351,True,387.63275099999737,387.6354067909997,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,37,37,37,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,464.68,0.4647,1,True,hit,1,0,0,0,0,0,1.0,37,37,2.4879101660335436,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,464.68,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,387.6379543750081,387.64433433301747,387.64433433301747,387.8799842080334,[0.46468408399960026],[0.13362212502397597],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
37,0,37,None,['left'],1,None,[0.4622727909591049],[0.08483624999644235],,3,0,3,0,0,0,0,0,,,,,37,0,37,0,387.88661029102514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.88316158304224,387.88661029102514,387.8944458327062,387.88661029102514,387.88661029102514,True,388.6277323749964,388.6333425830235,388.661153166031,True,390.3654364999966,390.36818383302307,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,38,38,38,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,462.27,0.4623,1,True,correct_rejection,0,0,0,1,0,0,1.0,38,38,2.4871072079986334,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,462.27,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,390.3705321250018,390.3777597080334,390.3777597080334,390.61316862504464,[0.4622727909591049],[0.08483624999644235],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
38,0,38,None,['left'],1,None,[0.3514105830108747],[0.11272920802002773],,3,0,3,0,0,0,0,0,,,,,38,0,38,0,390.6179711250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.61497770802816,390.6179711250006,390.6277341666903,390.6179711250006,390.6179711250006,True,391.3612418330158,391.3662945830147,391.3945736660389,True,393.10001237504184,393.10270754102385,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,39,39,39,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,351.41,0.3514,1,True,correct_rejection,0,0,0,1,0,0,1.0,39,39,2.4884656249778345,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,351.41,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,393.10508170799585,393.1109997910098,393.1109997910098,393.3466542910319,[0.3514105830108747],[0.11272920802002773],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
39,0,39,None,['left'],1,None,[0.5483165420009755],[0.10905658302363008],,3,0,3,0,0,0,0,0,,,,,39,0,39,0,393.35133962502005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3483516660053,393.35133962502005,393.3611722916869,393.35133962502005,393.35133962502005,True,394.0945512080216,394.0997375830193,394.12775866599986,True,395.83241741603706,395.835317708028,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,40,40,40,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,548.32,0.5483,1,True,correct_rejection,0,0,0,1,0,0,1.0,40,40,2.4874990829848684,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,548.32,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,395.83795675000874,395.84435737499734,395.84435737499734,396.08038637501886,[0.5483165420009755],[0.10905658302363008],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
40,0,40,None,['right'],1,None,[0.5965389999910258],[0.11726825003279373],,3,0,3,0,0,0,0,0,,,,,40,0,40,0,396.085622832994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.08211499999743,396.085622832994,396.09450579167265,396.085622832994,396.085622832994,True,396.8278993330314,396.8329429580481,396.8611654160195,True,398.56589825003175,398.56841895804973,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,41,41,41,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,596.54,0.5965,1,True,hit,1,0,0,0,0,0,1.0,41,41,2.4871168750105426,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,596.54,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,398.5707539160503,398.5777392500313,398.5777392500313,398.8130883750273,[0.5965389999910258],[0.11726825003279373],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
41,0,41,None,['left'],1,None,[0.6831999169662595],[0.15369050001027063],,3,0,3,0,0,0,0,0,,,,,41,0,41,0,398.81797358300537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.81486591603607,398.81797358300537,398.82778695767433,398.81797358300537,398.81797358300537,True,399.561220958014,399.5660384160001,399.59444429102587,True,401.2993142500054,401.30213162500877,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,42,42,42,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,683.2,0.6832,1,True,correct_rejection,0,0,0,1,0,0,1.0,42,42,2.48788345803041,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,683.2,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,401.30445737502305,401.31099945801543,401.31099945801543,401.5474341660156,[0.6831999169662595],[0.15369050001027063],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
42,0,42,None,['left'],1,None,[0.9130716670188121],[0.08931037498405203],,3,0,3,0,0,0,0,0,,,,,42,0,42,0,401.55254029104253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5491884580115,401.55254029104253,401.5613657076649,401.55254029104253,401.55254029104253,True,402.2944727500435,402.29933058301685,402.3278197910404,True,404.0317982500419,404.0344563749968,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,43,43,43,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,913.07,0.9131,1,True,correct_rejection,0,0,0,1,0,0,1.0,43,43,2.4859892909880728,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,913.07,1.75,1.75,0.0,0.75,2.5,during_iti,0.1631,['left'],1,None,404.03715325001394,404.04444820800563,404.04444820800563,404.27972654101904,[0.9130716670188121],[0.08931037498405203],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
43,0,43,None,['left'],1,None,[0.48478645796421915],[0.11587045801570639],,3,0,3,0,0,0,0,0,,,,,43,0,43,0,404.28470654104603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.2816292910138,404.28470654104603,404.2943628747055,404.28470654104603,404.28470654104603,True,405.02781941602007,405.0322285000002,405.0611955409986,True,406.76648470800137,406.768930500024,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,44,44,44,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,484.79,0.4848,1,True,correct_rejection,0,0,0,1,0,0,1.0,44,44,2.488357707974501,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,484.79,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,406.7712797910208,406.77781645802315,406.77781645802315,407.01353708299575,[0.48478645796421915],[0.11587045801570639],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
44,0,44,None,['right'],1,None,[0.5464571669581346],[0.11736158299027011],,3,0,3,0,0,0,0,0,,,,,44,0,44,0,407.0183256660239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0152980830171,407.0183256660239,407.0277473746721,407.0183256660239,407.0183256660239,True,407.76116583304247,407.7659950000234,407.79445841599954,True,409.4994563329965,409.5022985410178,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,45,45,45,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,546.46,0.5465,1,True,hit,1,0,0,0,0,0,1.0,45,45,2.487568916985765,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,546.46,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,409.504611875047,409.5110851250356,409.5110851250356,409.7465126659954,[0.5464571669581346],[0.11736158299027011],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
45,0,45,None,['left'],1,None,[0.3539187080459669],[0.11246008396847174],,3,0,3,0,0,0,0,0,,,,,45,0,45,0,409.75118850002764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.74832808302017,409.75118850002764,409.7610569996798,409.75118850002764,409.75118850002764,True,410.4945082910126,410.49942862504395,410.5278050000197,True,412.232611000014,412.2352362080128,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,46,46,46,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,353.92,0.3539,1,True,correct_rejection,0,0,0,1,0,0,1.0,46,46,2.487735500035342,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,353.92,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,412.2377648749971,412.2443924160325,412.2443924160325,412.47990254103206,[0.3539187080459669],[0.11246008396847174],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
46,0,46,None,['right'],1,None,[0.7749580410309136],[0.1393127089831978],,3,0,3,0,0,0,0,0,,,,,46,0,46,0,412.4849811660242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.48172350000823,412.4849811660242,412.49448774970756,412.4849811660242,412.4849811660242,True,413.22773683303967,413.2328509160434,413.2609968750039,True,414.96567212505033,414.96842487499816,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,47,47,47,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,774.96,0.775,1,True,hit,1,0,0,0,0,0,1.0,47,47,2.487396084005013,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,774.96,1.75,1.75,0.0,0.75,2.5,during_iti,0.025,['right'],1,None,414.970793333021,414.9777461659978,414.9777461659978,415.21336116601015,[0.7749580410309136],[0.1393127089831978],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
47,0,47,None,['left'],1,None,[0.5721532090101391],[0.13111854094313458],,3,0,3,0,0,0,0,0,,,,,47,0,47,0,415.2185725000454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2150046660099,415.2185725000454,415.2278272917067,415.2185725000454,415.2185725000454,True,415.9610963330488,415.9664201250416,415.99455620802473,True,417.6992940000491,417.702185125032,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,48,48,48,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,572.15,0.5722,1,True,correct_rejection,0,0,0,1,0,0,1.0,48,48,2.4876078340457752,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,572.15,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,417.70453633303987,417.7109135410283,417.7109135410283,417.94649333303096,[0.5721532090101391],[0.13111854094313458],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
48,0,48,None,['right'],1,None,[0.5702570829889737],[0.14352024998515844],,3,0,3,0,0,0,0,0,,,,,48,0,48,0,417.9511412080028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9483048330294,417.9511412080028,417.9610714576595,417.9511412080028,417.9511412080028,True,418.6945378750097,418.6990945410216,418.72781583300093,True,420.43291841604514,420.43559850001475,main_0back,Main 0-back,4,0,462892_s_1.75,001,2026-02-05_15h27.32.577,4,1,0,0_back,60,1,49,49,49,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,570.26,0.5703,1,True,hit,1,0,0,0,0,0,1.0,49,49,2.48808449995704,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,570.26,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,420.4380352500011,420.44441495800857,420.44441495800857,420.67975341604324,[0.5702570829889737],[0.14352024998515844],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
