thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,force_end_of_routine_if_pressed_2.rt,force_end_of_routine_if_pressed_2.duration,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,block.force_end_of_routine_if_pressed_2.rt,block.force_end_of_routine_if_pressed_2.duration,press_to_continue_prompt.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
35,0,35,None,['right'],1,None,[0.7604305000277236],[None],,,,3,0,3,0,0,0,0,0,,,,,35,0,35,0,476.9810407499899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.97316345898435,476.9810407499899,476.9855573336283,476.9810407499899,476.9810407499899,True,477.71995566698024,477.71995566698024,477.7473539169878,True,479.96449795900844,479.967341459007,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,36,36,36,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,760.43,0.7604,1,True,hit,1,0,0,0,0,0,0.9722,35,36,2.9949672920047306,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,760.43,2.25,2.25,0.0,0.75,3.0,during_iti,0.0104,['right'],1,None,479.96955270896433,479.9724941669847,479.9724941669847,480.2047514169826,[0.7604305000277236],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
36,0,36,None,['right'],1,None,[0.6598794580204412],[None],,,,3,0,3,0,0,0,0,0,,,,,36,0,36,0,480.21444241696736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.20644295896636,480.21444241696736,480.2191121666731,480.21444241696736,480.21444241696736,True,480.95285691699246,480.95285691699246,480.98102916695643,True,483.19783241697587,483.2003203749773,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,37,37,37,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,659.88,0.6599,1,True,hit,1,0,0,0,0,0,0.973,36,37,2.9947275000158697,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,659.88,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,483.20279179199133,483.20561387500493,483.20561387500493,483.43917533400236,[0.6598794580204412],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
37,0,37,None,['left'],1,None,[0.7482214999618009],[None],,,,3,0,3,0,0,0,0,0,,,,,37,0,37,0,483.44773374998476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.44177345896605,483.44773374998476,483.45329116663584,483.44773374998476,483.44773374998476,True,484.18599458399694,484.18599458399694,484.2196452500066,True,486.43115054199006,486.43356049997965,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,38,38,38,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,748.22,0.7482,1,True,correct_rejection,0,0,0,1,0,0,0.9737,37,38,2.9936123749939725,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,748.22,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,486.43597645900445,486.4389258339652,486.4389258339652,486.67158129200106,[0.7482214999618009],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
38,0,38,None,['left'],1,None,[1.081883667036891],[None],,,,3,0,3,0,0,0,0,0,,,,,38,0,38,0,486.6810036249808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6740477499552,486.6810036249808,486.6858681256456,486.6810036249808,486.6810036249808,True,487.4198451669654,487.4198451669654,487.4477971669985,True,489.66440095897997,489.66726358397864,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,39,39,39,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,1081.88,1.0819,1,True,correct_rejection,0,0,0,1,0,0,0.9744,38,39,2.994500583037734,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1081.88,2.25,2.25,0.0,0.75,3.0,during_iti,0.3319,['left'],1,None,489.6695709589985,489.67264662496746,489.67264662496746,489.9046620419831,[1.081883667036891],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
39,0,39,None,['right'],1,None,[0.694141625019256],[None],,,,3,0,3,0,0,0,0,0,,,,,39,0,39,0,489.91446050000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.9068067499902,489.91446050000377,489.9190121256436,489.91446050000377,489.91446050000377,True,490.65276245900895,490.65276245900895,490.6809989589965,True,492.8977859590086,492.900475041999,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,40,40,40,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,694.14,0.6941,1,True,hit,1,0,0,0,0,0,0.975,39,40,2.994930791959632,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,694.14,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,492.90306437498657,492.9061852499726,492.9061852499726,493.13762820896227,[0.694141625019256],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
40,0,40,None,['right'],1,None,[0.973854832991492],[None],,,,3,0,3,0,0,0,0,0,,,,,40,0,40,0,493.1479191670078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.13960362499347,493.1479191670078,493.1519733336211,493.1479191670078,493.1479191670078,True,493.8862476669601,493.8862476669601,493.9145041249576,True,496.1311483749887,496.13381595897954,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,41,41,41,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,973.85,0.9739,1,True,hit,1,0,0,0,0,0,0.9756,40,41,2.9952129169832915,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,973.85,2.25,2.25,0.0,0.75,3.0,during_iti,0.2239,['right'],1,None,496.13623154198285,496.1393067499739,496.1393067499739,496.372166791989,[0.973854832991492],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
41,0,41,None,['left'],1,None,[0.6375789170269854],[None],,,,3,0,3,0,0,0,0,0,,,,,41,0,41,0,496.3811043750029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3748935419717,496.3811043750029,496.386501458652,496.3811043750029,496.3811043750029,True,497.1198613749584,497.1198613749584,497.15292445896193,True,499.36446999997133,499.3669135419768,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,42,42,42,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,637.58,0.6376,1,True,correct_rejection,0,0,0,1,0,0,0.9762,41,42,2.993961207976099,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,637.58,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,499.36941449996084,499.3724219999858,499.3724219999858,499.60498154198285,[0.6375789170269854],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
42,0,42,None,['left'],1,None,[0.6826185410027392],[None],,,,3,0,3,0,0,0,0,0,,,,,42,0,42,0,499.6144917499623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.6074643339962,499.6144917499623,499.6193725416708,499.6144917499623,499.6144917499623,True,500.3526319169905,500.3526319169905,500.3810625000042,True,502.59782541700406,502.60031320899725,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,43,43,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,682.62,0.6826,1,True,correct_rejection,0,0,0,1,0,0,0.9767,42,43,2.9945097499876283,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,682.62,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,502.60294499999145,502.60602487495635,502.60602487495635,502.8385747919674,[0.6826185410027392],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
43,0,43,None,['right'],1,None,[0.9552865829900838],[None],,,,3,0,3,0,0,0,0,0,,,,,43,0,43,0,502.8477079999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8407235839986,502.8477079999866,502.85305370862284,502.8477079999866,502.8477079999866,True,503.58608179196017,503.58608179196017,503.6193394169677,True,505.83115295897005,505.83370633400045,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,44,44,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,955.29,0.9553,1,True,hit,1,0,0,0,0,0,0.9773,43,44,2.9943199999979697,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,955.29,2.25,2.25,0.0,0.75,3.0,during_iti,0.2053,['right'],1,None,505.83613154198974,505.8390875000041,505.8390875000041,506.0712846670067,[0.9552865829900838],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
44,0,44,None,['left'],1,None,[0.8370171659626067],[None],,,,3,0,3,0,0,0,0,0,,,,,44,0,44,0,506.08107895898866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.07383891695645,506.08107895898866,506.08566762565556,506.08107895898866,506.08107895898866,True,506.81986187497387,506.81986187497387,506.8475222919951,True,509.0727734999964,509.0671697089565,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,45,45,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,837.02,0.837,1,True,correct_rejection,0,0,0,1,0,0,0.9778,44,45,2.9948664580006152,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,837.02,2.25,2.25,0.0,0.75,3.0,during_iti,0.087,['left'],1,None,509.0694483339903,509.0727734999964,509.0727734999964,509.3049110840075,[0.8370171659626067],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
45,0,45,None,['right'],1,None,[0.5462321249651723],[None],,,,3,0,3,0,0,0,0,0,,,,,45,0,45,0,509.3144294999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.30661291698925,509.3144294999656,509.31931875064424,509.3144294999656,509.3144294999656,True,510.0517481669667,510.0517481669667,510.0810552499606,True,512.2978542500059,512.3002741250093,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,46,46,46,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,546.23,0.5462,1,True,hit,1,0,0,0,0,0,0.9783,45,46,2.994567374989856,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,546.23,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,512.3027683749679,512.3055952499853,512.3055952499853,512.5385807499988,[0.5462321249651723],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
46,0,46,None,['left'],1,None,[0.5916000420111232],[None],,,,3,0,3,0,0,0,0,0,,,,,46,0,46,0,512.5477550000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5411079999758,512.5477550000069,512.5530954166354,512.5477550000069,512.5477550000069,True,513.2859649999882,513.2859649999882,513.314317042008,True,515.5310777919949,515.5335021669744,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,47,47,47,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,591.6,0.5916,1,True,correct_rejection,0,0,0,1,0,0,0.9787,46,47,2.9941004590364173,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,591.6,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,515.5358546669595,515.53893095901,515.53893095901,515.7712308339542,[0.5916000420111232],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
47,0,47,None,['left'],1,None,[0.6723025420214981],[None],,,,3,0,3,0,0,0,0,0,,,,,47,0,47,0,515.780936791969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7735645420034,515.780936791969,515.7857210416735,515.780936791969,515.780936791969,True,516.5194502089871,516.5194502089871,516.5476167089655,True,518.7644652499584,518.7669092919677,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,48,48,48,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,672.3,0.6723,1,True,correct_rejection,0,0,0,1,0,0,0.9792,47,48,2.9948877909919247,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,672.3,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,518.7692680420005,518.7721992089646,518.7721992089646,519.0051809169818,[0.6723025420214981],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
48,0,48,None,['left'],1,None,[0.5457737090182491],[None],,,,3,0,3,0,0,0,0,0,,,,,48,0,48,0,519.0143318339833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0068505419767,519.0143318339833,519.0197921256224,519.0143318339833,519.0143318339833,True,519.7529295419808,519.7529295419808,519.786020583997,True,521.997702624998,522.0001059999922,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,49,49,49,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,545.77,0.5458,1,True,correct_rejection,0,0,0,1,0,0,0.9796,48,49,2.9941590840462595,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,545.77,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,522.002689166984,522.0055685839616,522.0055685839616,522.2383834169596,[0.5457737090182491],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
49,0,49,None,['left'],1,None,[0.677742458996363],[None],,,,3,0,3,0,0,0,0,0,,,,,49,0,49,0,522.2476143339882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2413997499971,522.2476143339882,522.2528474586472,522.2476143339882,522.2476143339882,True,522.9862660839572,522.9862660839572,523.0143316669855,True,525.2310625839746,525.2335264589638,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,50,50,50,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,677.74,0.6777,1,True,correct_rejection,0,0,0,1,0,0,0.98,49,50,2.99437712499639,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,677.74,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,525.2358835419873,525.238741041976,525.238741041976,525.471648250008,[0.677742458996363],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
50,0,50,None,['left'],1,None,[0.8230746249901131],[None],,,,3,0,3,0,0,0,0,0,,,,,50,0,50,0,525.4809568339842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4733620419865,525.4809568339842,525.4859657916279,525.4809568339842,525.4809568339842,True,526.219205292,526.219205292,526.2476235419745,True,528.4644430420012,528.466866792005,main_0back,Main 0-back,4,0,008506_s_2.25,001,2026-02-05_15h40.20.526,4,1,0,0_back,60,1,51,51,51,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,823.07,0.8231,1,True,correct_rejection,0,0,0,1,0,0,0.9804,50,51,2.9943996670190245,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,823.07,2.25,2.25,0.0,0.75,3.0,during_iti,0.0731,['left'],1,None,528.4692090419703,528.4721865419997,528.4721865419997,528.7046388749732,[0.8230746249901131],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
