thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,force_end_of_routine_if_pressed_2.rt,force_end_of_routine_if_pressed_2.duration,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,block.force_end_of_routine_if_pressed_2.rt,block.force_end_of_routine_if_pressed_2.duration,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
36,0,36,None,['right'],1,[0.4510726670268923],[0.1369606249500066],None,,,,5,0,5,0,0,0,0,0,,,,,36,0,36,0,695.3871085830033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.3841612919932,695.3871085830033,695.3970414586404,695.3871085830033,695.3871085830033,True,696.130508125003,696.1351093749981,696.1638222080073,True,698.3684651670046,698.3710985420039,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,37,37,36,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,451.07,0.4511,1,True,hit,1,0,0,0,0,0,1.0,36,36,2.987613999983296,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,451.07,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.4510726670268923],[0.1369606249500066],None,698.3736079169903,698.3803541249945,698.3803541249945,698.6156846249942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
37,0,37,None,['left'],1,[0.5308992500067689],[0.13537933403858915],None,,,,5,0,5,0,0,0,0,0,,,,,37,0,37,0,698.6209887079895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.6179903330049,698.6209887079895,698.6303827496633,698.6209887079895,698.6209887079895,True,699.363824,699.3682983330218,699.397255000018,True,701.6019902920234,701.604802958027,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,38,38,37,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,530.9,0.5309,1,True,correct_rejection,0,0,0,1,0,0,1.0,37,37,2.9879547499585897,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,530.9,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5308992500067689],[0.13537933403858915],None,701.6071247499785,701.6137157920166,701.6137157920166,701.8491159999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
38,0,38,None,['right'],1,[0.5664327499689534],[0.14825362502597272],None,,,,5,0,5,0,0,0,0,0,,,,,38,0,38,0,701.8538745830301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.8509147079894,701.8538745830301,701.8636947086818,701.8538745830301,701.8538745830301,True,702.5971739169909,702.6019847079879,702.6304683749913,True,704.8353643330047,704.8383457920281,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,39,39,38,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,566.43,0.5664,1,True,hit,1,0,0,0,0,0,1.0,38,38,2.987986207997892,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,566.43,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5664327499689534],[0.14825362502597272],None,704.8406208750093,704.8469978750218,704.8469978750218,705.0822989579756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
39,0,39,None,['left'],1,[0.5072057499783114],[0.1551684999722056],None,,,,5,0,5,0,0,0,0,0,,,,,39,0,39,0,705.0892388329958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.085654125025,705.0892388329958,705.0970095416453,705.0892388329958,705.0892388329958,True,705.8304786250228,705.8350991249899,705.8638591250055,True,708.0682540420094,708.0708198749926,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,40,40,39,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,507.21,0.5072,1,True,correct_rejection,0,0,0,1,0,0,1.0,39,39,2.987655458971858,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,507.21,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5072057499783114],[0.1551684999722056],None,708.0733314999961,708.0804680419969,708.0804680419969,708.3159757499816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
40,0,40,None,['right'],1,[0.5258431250113063],[0.13262654095888138],None,,,,5,0,5,0,0,0,0,0,,,,,40,0,40,0,708.320823416987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.3177730420139,708.320823416987,708.3304029996546,708.320823416987,708.320823416987,True,709.0637794170179,709.0684338330175,709.0970080419793,True,711.3021533329738,711.3045409999904,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,41,41,40,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,525.84,0.5258,1,True,hit,1,0,0,0,0,0,1.0,40,40,2.9877863749861717,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,525.84,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5258431250113063],[0.13262654095888138],None,711.306860791985,711.3136845420231,711.3136845420231,711.549235375016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
41,0,41,None,['left'],1,[0.9042360419989564],[0.09975412499625236],None,,,,5,0,5,0,0,0,0,0,,,,,41,0,41,0,711.5541326670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5510010420112,711.5541326670209,711.5637242086852,711.5541326670209,711.5541326670209,True,712.2972005829797,712.3022089999868,712.3305309580173,True,714.5357173749944,714.5380759580294,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,42,42,41,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,904.24,0.9042,1,True,correct_rejection,0,0,0,1,0,0,1.0,41,41,2.988102000032086,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,904.24,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.9042360419989564],[0.09975412499625236],None,714.5402383329929,714.546611208003,714.546611208003,714.7824704580125,,,,,,,,,,,,,,,,,,,,,,,,0.1542,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
42,0,42,None,['left'],1,[0.8461399159859866],[0.12434083397965878],None,,,,5,0,5,0,0,0,0,0,,,,,42,0,42,0,714.7876261249767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.7842631670064,714.7876261249767,714.7970232916452,714.7876261249767,714.7876261249767,True,715.5304962919909,715.5348453749903,715.5637985829962,True,717.7683630000101,717.7711344169802,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,43,43,42,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,846.14,0.8461,1,True,correct_rejection,0,0,0,1,0,0,1.0,42,42,2.9875796670094132,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,846.14,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.8461399159859866],[0.12434083397965878],None,717.7737240000279,717.7802795830066,717.7802795830066,718.0157494170126,,,,,,,,,,,,,,,,,,,,,,,,0.0961,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
43,0,43,None,['right'],1,[0.5867455839761533],[0.12725912500172853],None,,,,5,0,5,0,0,0,0,0,,,,,43,0,43,0,718.0205432919902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.017512749997,718.0205432919902,718.0304333746938,718.0205432919902,718.0205432919902,True,718.7637746250257,718.767956042022,718.797192041995,True,721.0017972079804,721.0045075420057,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,44,44,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,586.75,0.5867,1,True,hit,1,0,0,0,0,0,1.0,43,43,2.9877293329918757,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,586.75,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5867455839761533],[0.12725912500172853],None,721.0068004580098,721.0137025000295,721.0137025000295,721.2490617079893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
44,0,44,None,['left'],1,[0.45582612504949793],[0.1479158329893835],None,,,,5,0,5,0,0,0,0,0,,,,,44,0,44,0,721.2554504169966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.2521452499786,721.2554504169966,721.2636604996553,721.2554504169966,721.2554504169966,True,721.9970971249859,722.001526166976,722.0304397920263,True,724.2350196670159,724.2376316250302,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,45,45,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,455.83,0.4558,1,True,correct_rejection,0,0,0,1,0,0,1.0,44,44,2.9875426670187153,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,455.83,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.45582612504949793],[0.1479158329893835],None,724.2399324169965,724.2470410829992,724.2470410829992,724.4823143749963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
45,0,45,None,['left'],1,[0.5310039159958251],[0.1204884999897331],None,,,,5,0,5,0,0,0,0,0,,,,,45,0,45,0,724.4872280000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.4841253330233,724.4872280000127,724.4970222916493,724.4872280000127,724.4872280000127,True,725.2303953749943,725.2351640419802,725.2637787080021,True,727.4682788330247,727.4711443330161,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,46,46,45,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,531.0,0.531,1,True,correct_rejection,0,0,0,1,0,0,1.0,45,45,2.987692499998957,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,531.0,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5310039159958251],[0.1204884999897331],None,727.4739092920208,727.4803326249821,727.4803326249821,727.7158457079786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
46,0,46,None,['left'],1,[0.48111900000367314],[0.1507803340209648],None,,,,5,0,5,0,0,0,0,0,,,,,46,0,46,0,727.7209337499808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.7177146670292,727.7209337499808,727.7304422086493,727.7209337499808,727.7209337499808,True,728.4638368749875,728.4682370829978,728.4970959579805,True,730.7020705830073,730.7044879170135,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,47,47,46,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,481.12,0.4811,1,True,correct_rejection,0,0,0,1,0,0,1.0,46,46,2.9878767910413444,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,481.12,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.48111900000367314],[0.1507803340209648],None,730.7067532920046,730.7136833749828,730.7136833749828,730.9490416669869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
47,0,47,None,['left'],1,[0.5476537499926053],[0.10657158301910385],None,,,,5,0,5,0,0,0,0,0,,,,,47,0,47,0,730.9537147079827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.9508716670098,730.9537147079827,730.9636969996538,730.9537147079827,730.9537147079827,True,731.6971468750271,731.7018399169901,731.7303612499963,True,733.9348220829852,733.9374139580177,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,48,48,47,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,547.65,0.5477,1,True,correct_rejection,0,0,0,1,0,0,1.0,47,47,2.9875116249895655,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,547.65,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5476537499926053],[0.10657158301910385],None,733.939678499999,733.9471063329838,733.9471063329838,734.1823759580147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
48,0,48,None,['left'],1,[0.8486150829703547],[0.1009758340078406],None,,,,5,0,5,0,0,0,0,0,,,,,48,0,48,0,734.1870575419744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.1841494169785,734.1870575419744,734.1968809166613,734.1870575419744,734.1870575419744,True,734.930380832986,734.9353742920212,734.9637704999768,True,737.1680586669827,737.1708825419773,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,49,49,48,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,848.62,0.8486,1,True,correct_rejection,0,0,0,1,0,0,1.0,48,48,2.9873487500008196,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,848.62,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.8486150829703547],[0.1009758340078406],None,737.1734195830068,737.1801890829811,737.1801890829811,737.4158874580171,,,,,,,,,,,,,,,,,,,,,,,,0.0986,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
49,0,49,None,['right'],1,[0.5661827920121141],[0.15336916595697403],None,,,,5,0,5,0,0,0,0,0,,,,,49,0,49,0,737.4207651250181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.4175940420246,737.4207651250181,737.4304169996797,737.4207651250181,737.4207651250181,True,738.1638082499849,738.1681695000152,738.1970040830201,True,740.4020579999778,740.4045734999818,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,50,50,49,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,566.18,0.5662,1,True,hit,1,0,0,0,0,0,1.0,49,49,2.987833832972683,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,566.18,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5661827920121141],[0.15336916595697403],None,740.4068549170042,740.4137083329842,740.4137083329842,740.6490665419842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
50,0,50,None,['left'],1,[0.4126449999748729],[0.14426558400737122],None,,,,5,0,5,0,0,0,0,0,,,,,50,0,50,0,740.6552577500115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6521157919778,740.6552577500115,740.6637325416707,740.6552577500115,740.6552577500115,True,741.3970860000118,741.4018743329798,741.4304215830052,True,743.6343328329967,743.6370165830012,main_1back,Main 1-back,6,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,6,1,1,1_back,60,1,51,51,50,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,412.64,0.4126,1,True,correct_rejection,0,0,0,1,0,0,1.0,50,50,2.9869305419852026,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,412.64,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.4126449999748729],[0.14426558400737122],None,743.6393492500065,743.6470761250239,743.6470761250239,743.8826612079865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
