thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
48,0,48,None,['right'],1,None,[0.508114124997519],[0.12438316701445729],,1,0,1,0,0,0,0,0,,,,,48,0,48,0,186.92597099998966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9226348749944,186.92597099998966,186.93520158261916,186.92597099998966,186.92597099998966,True,187.66857466596412,187.67350158299087,187.70191658299882,True,189.40662887500366,189.40942341595655,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,49,49,48,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,508.11,0.5081,1,True,hit,1,0,0,0,0,0,0.9792,47,48,2.4873477500514127,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,508.11,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,189.4116702079773,189.41852483298862,189.41852483298862,189.6540117499535,[0.508114124997519],[0.12438316701445729],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
49,0,49,None,['left'],1,None,[0.44686416699551046],[0.14933774998644367],,1,0,1,0,0,0,0,0,,,,,49,0,49,0,189.66049149999162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.65718566597207,189.66049149999162,189.66863179166492,189.66049149999162,189.66049149999162,True,190.4019892909564,190.40667504095472,190.43529312498868,True,192.14036783296615,192.1428642909741,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,50,50,49,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,446.86,0.4469,1,True,correct_rejection,0,0,0,1,0,0,0.9796,48,49,2.487980624951888,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,446.86,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,192.14530770800775,192.15188924997346,192.15188924997346,192.38742091599852,[0.44686416699551046],[0.14933774998644367],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
50,0,50,None,['left'],1,None,[0.5490712919854559],[0.14896800002316013],,1,0,1,0,0,0,0,0,,,,,50,0,50,0,192.3927672499558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.38961354095954,192.3927672499558,192.40204654162906,192.3927672499558,192.3927672499558,True,193.13529074995313,193.13986158295302,193.1686246249592,True,194.8733982910053,194.87598195800092,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,51,51,50,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,549.07,0.5491,1,True,correct_rejection,0,0,0,1,0,0,0.98,49,50,2.487595499958843,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,549.07,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,194.8782279159641,194.88526816596277,194.88526816596277,195.12062424997566,[0.5490712919854559],[0.14896800002316013],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
51,0,51,None,['left'],1,None,[0.5527301660040393],[0.14538237499073148],,1,0,1,0,0,0,0,0,,,,,51,0,51,0,195.1252234579879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1223893329734,195.1252234579879,195.135278957667,195.1252234579879,195.1252234579879,True,195.86864424997475,195.87302820797777,195.9020071249688,True,197.6068324999651,197.60950483300257,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,52,52,51,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,552.73,0.5527,1,True,correct_rejection,0,0,0,1,0,0,0.9804,50,51,2.4879267920041457,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,552.73,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,197.61179729097057,197.61864712496754,197.61864712496754,197.85394812497543,[0.5527301660040393],[0.14538237499073148],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
52,0,52,None,['left'],1,None,[0.5697342909988947],[0.12925616698339581],,1,0,1,0,0,0,0,0,,,,,52,0,52,0,197.85862783296034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.85575120797148,197.85862783296034,197.86853666662162,197.85862783296034,197.85862783296034,True,198.6019779999624,198.60697808297118,198.63529958296567,True,200.34010633296566,200.34266620798735,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,53,53,52,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,569.73,0.5697,1,True,correct_rejection,0,0,0,1,0,0,0.9808,51,52,2.487819165980909,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,569.73,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,200.34504258300876,200.35187462496106,200.35187462496106,200.58756012498634,[0.5697342909988947],[0.12925616698339581],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
53,0,53,None,['right'],1,None,[0.5211502079619095],[0.1425250000320375],,1,0,1,0,0,0,0,0,,,,,53,0,53,0,200.59250804100884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.58924966596533,200.59250804100884,200.60201541666564,200.59250804100884,200.59250804100884,True,201.33539595798356,201.33985429099994,201.36869412497617,True,203.0731406660052,203.07581574999494,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,54,54,53,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,521.15,0.5212,1,True,hit,1,0,0,0,0,0,0.9811,52,53,2.4871878750273027,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,521.15,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,203.0780858329963,203.08520229096757,203.08520229096757,203.32067658298183,[0.5211502079619095],[0.1425250000320375],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
54,0,54,None,['left'],1,None,[0.5539512090035714],[0.14193820796208456],,1,0,1,0,0,0,0,0,,,,,54,0,54,0,203.3267789579695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3236857499578,203.3267789579695,203.3352278326677,203.3267789579695,203.3267789579695,True,204.06867574999342,204.07300474995282,204.1018996249768,True,205.8068372499547,205.80945420800708,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,55,55,54,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,553.95,0.554,1,True,correct_rejection,0,0,0,1,0,0,0.9815,53,54,2.487773917033337,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,553.95,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,205.8117113749613,205.81856416596565,205.81856416596565,206.0539620409836,[0.5539512090035714],[0.14193820796208456],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
55,0,55,None,['left'],1,None,[0.6393958340049721],[0.12469299999065697],,1,0,1,0,0,0,0,0,,,,,55,0,55,0,206.05865270795766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.05575929098995,206.05865270795766,206.06862416665925,206.05865270795766,206.05865270795766,True,206.8019297909923,206.80666791595286,206.8352352079819,True,208.540437165997,208.54287508298876,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,56,56,55,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,639.4,0.6394,1,True,correct_rejection,0,0,0,1,0,0,0.9818,54,55,2.48805987497326,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,639.4,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,208.5453305830015,208.5518980830093,208.5518980830093,208.78729216597276,[0.6393958340049721],[0.12469299999065697],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
56,0,56,None,['left'],1,None,[0.7356439589639194],[0.13313266600016505],,1,0,1,0,0,0,0,0,,,,,56,0,56,0,208.79204941599164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.7890625,208.79204941599164,208.8019862496333,208.79204941599164,208.79204941599164,True,209.5352644159575,209.54216166597325,209.56864899996435,True,211.27324933296768,211.27596683299635,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,57,57,56,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,735.64,0.7356,1,True,correct_rejection,0,0,0,1,0,0,0.9821,55,56,2.4876153750228696,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,735.64,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,211.27829191600904,211.28528887499124,211.28528887499124,211.52064599998994,[0.7356439589639194],[0.13313266600016505],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
57,0,57,None,['right'],1,None,[0.5481056249700487],[0.1499343339819461],,1,0,1,0,0,0,0,0,,,,,57,0,57,0,211.52545754099265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.52242316596676,211.52545754099265,211.53528570762526,211.52545754099265,211.52545754099265,True,212.26864554098574,212.27294962498127,212.30200004100334,True,214.00669083296089,214.0092619159841,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,58,58,57,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,548.11,0.5481,1,True,hit,1,0,0,0,0,0,0.9825,56,57,2.487636250036303,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,548.11,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,214.01153562497348,214.01864112500334,214.01864112500334,214.25395474996185,[0.5481056249700487],[0.1499343339819461],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
58,0,58,None,['left'],1,None,[0.4821356669999659],[0.15309383295243606],,1,0,1,0,0,0,0,0,,,,,58,0,58,0,214.2586343329749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.25567191600567,214.2586343329749,214.26848270761937,214.2586343329749,214.2586343329749,True,215.00192687497474,215.00674224999966,215.03535562497564,True,216.74045479099732,216.742876083008,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,59,59,58,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,482.14,0.4821,1,True,correct_rejection,0,0,0,1,0,0,0.9828,57,58,2.4881313330261037,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,482.14,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,216.74534708296414,216.75188875000458,216.75188875000458,216.9873235829873,[0.4821356669999659],[0.15309383295243606],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
59,0,59,None,['left'],1,None,[0.7081261250423267],[0.13952637498732656],,1,0,1,0,0,0,0,0,,,,,59,0,59,0,216.99195070797578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.98897087498335,216.99195070797578,217.00193958264234,216.99195070797578,216.99195070797578,True,217.7353342080023,217.74011870799586,217.76850549998926,True,219.47304620797513,219.4758089579991,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,60,60,59,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,708.13,0.7081,1,True,correct_rejection,0,0,0,1,0,0,0.9831,58,59,2.4873553329962306,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,708.13,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,219.4780883329804,219.4852901659906,219.4852901659906,219.72078674996737,[0.7081261250423267],[0.13952637498732656],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
60,0,60,None,['left'],1,None,[0.5860952920047566],[0.13247979199513793],,1,0,1,0,0,0,0,0,,,,,60,0,60,0,219.7265042079962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.72316562500782,219.7265042079962,219.7353079576317,219.7265042079962,219.7265042079962,True,220.46865187498042,220.4739094999968,220.5019959579804,True,222.20682858297369,222.20954487496056,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,61,61,60,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,586.1,0.5861,1,True,correct_rejection,0,0,0,1,0,0,0.9833,59,60,2.4876657919958234,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,586.1,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,222.21182937495178,222.21854799997527,222.21854799997527,222.45394612499513,[0.5860952920047566],[0.13247979199513793],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
0,0,0,None,,,,,,None,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_1back,Main 1-back,,0,,001,2026-02-04_14h54.40.994,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9833,1,60,59,20,0,0,0,1,39,0,1.0,0.025,4.2863,222.47895191598218,222.4823772079544,222.4823772079544,222.48526841629842,225.88524820795283,227.44260512496112,None,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
1,0,1,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-02-04_14h54.40.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
0,0,0,None,['left'],1,None,[0.4798841669689864],[0.12398070801282302],,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,244.1097905409988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.47900916595245,227.4827214999823,227.4827214999823,227.49027600000846,229.75196470762992,229.76863929099636,237.25193979166605,237.99351604096591,238.05196412466856,240.54322958295234,239.2230003749719,237.23527312499937,241.4896708749584,241.50195141666725,241.4896708749584,243.11012608296005,right,1.522268166008871,0.09432462503900751,None,243.11541612498695,243.11826391599607,243.11826391599607,244.1042118750047,None,244.10657829098636,244.1097905409988,244.11852012464468,244.1097905409988,244.1097905409988,True,244.85191720799776,244.85700804099906,244.8853705409565,True,246.58953129098518,246.5924501660047,practice_0back,Practice 0-back,3,0,385999_j_1.75,001,2026-02-04_14h54.40.994,3,1,0,0_back,5,1,1,1,1,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,479.88,0.4799,1,True,correct_rejection,0,0,0,1,0,0,1.0,1,1,2.4871236250037327,N/A,N/A,N/A,N/A,N/A,N/A,1,left,479.88,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,246.5944924579817,246.60157999995863,246.60157999995863,246.83737799996743,[0.4798841669689864],[0.12398070801282302],,,,,,,,,,,,,,,,,,,,,,,244.1097905409988,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
1,0,1,None,['left'],1,None,[0.6474140840000473],[0.11675637500593439],,2,0,2,0,0,0,0,0,,,,,1,0,1,0,246.84167749999324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.83923416596372,246.84167749999324,246.85164474964066,246.84167749999324,246.84167749999324,True,247.58490787498886,247.5900638329913,247.6182404999854,True,249.3235484159668,249.32607945799828,practice_0back,Practice 0-back,3,0,385999_j_1.75,001,2026-02-04_14h54.40.994,3,1,0,0_back,5,1,2,2,2,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,647.41,0.6474,1,True,correct_rejection,0,0,0,1,0,0,1.0,2,2,2.487777125032153,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,N/A,N/A,1,left,647.41,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,249.3285419580061,249.3352369159693,249.3352369159693,249.57065137499012,[0.6474140840000473],[0.11675637500593439],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
