thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,None,['left'],1,[0.692255915957503],[0.16060654202010483],None,,3,0,3,0,0,0,0,0,,,,,53,0,53,0,364.7155472500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.7131755419541,364.7155472500017,364.72612545866673,364.7155472500017,364.7155472500017,True,365.4596363339806,365.46434204198886,365.492962874996,True,366.6980469590053,366.700565874984,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,54,54,52,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,692.26,0.6923,1,True,correct_rejection,0,0,0,1,0,0,0.9423,49,52,1.9883412499912083,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,692.26,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.692255915957503],[0.16060654202010483],None,366.70326275000116,366.7095669590053,366.7095669590053,366.94503758399514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
54,0,54,None,['left'],1,[0.6145672909915447],[0.17636733403196558],None,,3,0,3,0,0,0,0,0,,,,,54,0,54,0,366.9504676249926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9474268750055,366.9504676249926,366.9596773336564,366.9504676249926,366.9504676249926,True,367.6929837089847,367.69793924997794,367.72631937498227,True,368.93130208400544,368.9337746250094,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,55,55,53,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,614.57,0.6146,1,True,correct_rejection,0,0,0,1,0,0,0.9434,50,53,1.9878637080546468,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,614.57,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.6145672909915447],[0.17636733403196558],None,368.9364907089621,368.9427777089877,368.9427777089877,369.17834366700845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
55,0,55,None,['left'],1,[0.5992427079472691],[0.18301079201046377],None,,3,0,3,0,0,0,0,0,,,,,55,0,55,0,369.18345262500225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.18065470899455,369.18345262500225,369.1930011666302,369.18345262500225,369.18345262500225,True,369.92625637497986,369.9313793749898,369.95958550000796,True,371.1644163749879,371.1672177090077,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,56,56,54,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,599.24,0.5992,1,True,correct_rejection,0,0,0,1,0,0,0.9444,51,54,1.9876940840040334,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,599.24,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.5992427079472691],[0.18301079201046377],None,371.1697980419849,371.1761338749784,371.1761338749784,371.41170562495245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
56,0,56,None,['left'],1,[0.4889435420045629],[0.18004779098555446],None,,3,0,3,0,0,0,0,0,,,,,56,0,56,0,371.4162970839534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4134428339894,371.4162970839534,371.4262249166534,371.4162970839534,371.4162970839534,True,372.1595521249692,372.1644211669918,372.19299841695465,True,373.39688179199584,373.3996497920016,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,57,57,55,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,488.94,0.4889,1,True,correct_rejection,0,0,0,1,0,0,0.9455,52,55,1.9868988749803975,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,488.94,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4889435420045629],[0.18004779098555446],None,373.4022232919815,373.409491208964,373.409491208964,373.6447851670091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
57,0,57,None,['right'],1,[0.3589163749711588],[0.21633062500040978],None,,3,0,3,0,0,0,0,0,,,,,57,0,57,0,373.64926541695604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.64659162500175,373.64926541695604,373.6594656256532,373.64926541695604,373.64926541695604,True,374.3929634169908,374.39703945897054,374.42600262496853,True,375.6307584999595,375.63341545895673,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,58,58,56,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,358.92,0.3589,1,True,hit,1,0,0,0,0,0,0.9464,53,56,1.987577959022019,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,358.92,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3589163749711588],[0.21633062500040978],None,375.63598487497075,375.64277362497523,375.64277362497523,375.8781371669611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
58,0,58,None,['right'],1,[0.6025545420125127],[0.17374520801240578],None,,3,0,3,0,0,0,0,0,,,,,58,0,58,0,375.8825437499909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8799195419997,375.8825437499909,375.8928044166571,375.8825437499909,375.8825437499909,True,376.6262703340035,376.63105995900696,376.6595356669859,True,377.86438416695455,377.8669328339747,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,59,59,57,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,602.55,0.6026,1,True,hit,1,0,0,0,0,0,0.9474,54,57,1.9878546670079231,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,602.55,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.6025545420125127],[0.17374520801240578],None,377.8696687089978,377.87611862499034,377.87611862499034,378.1115803339635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
59,0,59,None,['left'],1,[0.5139760840102099],[0.18315162498038262],None,,3,0,3,0,0,0,0,0,,,,,59,0,59,0,378.1166425839765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.11394937499426,378.1166425839765,378.12622758362363,378.1166425839765,378.1166425839765,True,378.8596927089966,378.8642589999945,378.8929467090056,True,380.0972261669813,380.0999440840096,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,60,60,58,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,513.98,0.514,1,True,correct_rejection,0,0,0,1,0,0,0.9483,55,58,1.9872952919686213,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,513.98,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.5139760840102099],[0.18315162498038262],None,380.1024754999671,380.1094736669911,380.1094736669911,380.34486912499415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
60,0,60,None,['right'],1,[0.43623795796884224],[0.20612124999752268],None,,3,0,3,0,0,0,0,0,,,,,60,0,60,0,380.34933379199356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3466692499933,380.34933379199356,380.3595221256294,380.34933379199356,380.34933379199356,True,381.09290245897137,381.0973290419788,381.12628379196394,True,382.33137904200703,382.33385662495857,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,61,61,59,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,436.24,0.4362,1,True,hit,1,0,0,0,0,0,0.9492,56,59,1.9881284580333158,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,436.24,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.43623795796884224],[0.20612124999752268],None,382.3363957089605,382.3427882089745,382.3427882089745,382.5781997499871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
61,0,61,None,['right'],1,[0.5478677499922924],[0.18367962498450652],None,,3,0,3,0,0,0,0,0,,,,,61,0,61,0,382.5825947090052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.57990020897705,382.5825947090052,382.5927882506551,382.5825947090052,382.5825947090052,True,383.3262941669673,383.3312900000019,383.3596281670034,True,384.56449620897183,384.5671936669969,main_2back,Main 2-back,4,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,4,1,2,2_back,60,1,62,62,60,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,547.87,0.5479,1,True,hit,1,0,0,0,0,0,0.95,57,60,1.9881502500502393,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,547.87,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.5478677499922924],[0.18367962498450652],None,384.569701083994,384.57583729200996,384.57583729200996,384.81155783397844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
0,0,0,None,,,,,,None,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_2back,Main 2-back,,0,,001,2026-02-04_15h38.01.906,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.95,2,60,57,20,0,0,0,3,37,0,1.0,0.075,3.7659,384.8360801669769,384.8395395419793,384.8395395419793,384.842846000342,388.2428675419651,389.80072616698453,None,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
3,0,3,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2026-02-04_15h38.01.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
0,0,0,None,['left'],-1,[0.6844604579964653],[0.11681729200063273],None,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,405.6839250839548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.84417599998415,389.84858699998586,389.84858699998586,389.8479857919854,392.10950025066654,392.12628987495555,403.0929339999566,399.6095829166627,400.3510877919616,400.4097042086689,401.5975101669901,401.17602754198015,403.847454999981,403.8596007916533,403.847454999981,404.67873987497296,right,0.7334021659917198,0.08542183402460068,None,404.6841637499747,404.6870982499677,404.6870982499677,405.67840804200387,None,405.68105741700856,405.6839250839548,405.69284908363284,405.6839250839548,405.6839250839548,True,406.42620099999476,406.43122141697677,406.4600547919981,True,407.6643565839622,407.6671922089881,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,1,1,0,1,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,N/A,880,baseline,None,left,non_target_response,684.46,0.6845,N/A,N/A,baseline,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1.987585958035197,N/A,N/A,N/A,N/A,N/A,N/A,1,left,684.46,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],-1,[0.6844604579964653],[0.11681729200063273],None,407.6771493339911,407.68149424996227,407.68149424996227,407.9116351249977,,,,,,,,,,,,,,,,,,,,,,,405.6839250839548,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
1,0,1,None,['left'],1,[0.49120041698915884],[0.1433664159849286],None,,4,0,4,0,0,0,0,0,,,,,1,0,1,0,407.91680729197105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.91402658395236,407.91680729197105,407.9262191256314,407.91680729197105,407.91680729197105,True,408.65960404195357,408.664667584002,408.6930115839932,True,409.8975531249889,409.90020108397584,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,2,2,1,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,491.2,0.4912,1,True,correct_rejection,0,0,0,1,0,0,1.0,1,1,1.9875950829591602,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,N/A,N/A,1,left,491.2,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.49120041698915884],[0.1433664159849286],None,409.9098024169798,409.9140314999968,409.9140314999968,410.14487699995516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
2,0,2,None,['left'],1,[0.3722429579938762],[0.1084848329774104],None,,4,0,4,0,0,0,0,0,,,,,2,0,2,0,410.150038999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1473024589941,410.150038999971,410.15947687562243,410.150038999971,410.150038999971,True,410.8929278749856,410.89700999995694,410.9262153749587,True,412.1302697919891,412.13297341699945,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,3,3,2,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,372.24,0.3722,1,True,correct_rejection,0,0,0,1,0,0,1.0,2,2,1.9870694169658236,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,1,left,372.24,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3722429579938762],[0.1084848329774104],None,412.1372326670098,412.1428035419667,412.1428035419667,412.3783150839736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
3,0,3,None,['left'],1,[0.4200793749769218],[0.13271887501468882],None,,4,0,4,0,0,0,0,0,,,,,3,0,3,0,412.3833909999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.3806706669857,412.3833909999812,412.39291062567304,412.3833909999812,412.3833909999812,True,413.1262769589666,413.1311952499673,413.1595634169644,True,414.364244708966,414.3670275839977,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,4,4,3,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,420.08,0.4201,1,True,correct_rejection,0,0,0,1,0,0,1.0,3,3,1.9877524170442484,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,420.08,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4200793749769218],[0.13271887501468882],None,414.36922820896143,414.37623499997426,414.37623499997426,414.6116737090051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
4,0,4,None,['right'],1,[0.3318803330184892],[0.1721237919991836],None,,4,0,4,0,0,0,0,0,,,,,4,0,4,0,414.6160549169872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.61335991695523,414.6160549169872,414.62630066665974,414.6160549169872,414.6160549169872,True,415.35962320899125,415.36440808395855,415.39292283396935,True,416.5975410839892,416.6001718749758,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,5,5,4,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,331.88,0.3319,1,True,hit,1,0,0,0,0,0,1.0,4,4,1.9874902499723248,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,331.88,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3318803330184892],[0.1721237919991836],None,416.6024727500044,416.6095041669905,416.6095041669905,416.84485387499444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
5,0,5,None,['left'],1,[0.3176677910378203],[0.12966720899567008],None,,4,0,4,0,0,0,0,0,,,,,5,0,5,0,416.85063974995865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8478456249577,416.85063974995865,416.8595123336456,416.85063974995865,416.85063974995865,True,417.59305099997437,417.59770158398896,417.6263030419941,True,418.8303021249594,418.8329792089644,practice_1back,Practice 1-back,5,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,5,1,1,1_back,5,1,6,6,5,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,317.67,0.3177,1,True,correct_rejection,0,0,0,1,0,0,1.0,5,5,1.9871127919759601,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,317.67,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3176677910378203],[0.12966720899567008],None,418.83624229195993,418.84281324996846,418.84281324996846,419.0782749589998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
